Date,EW_gross_nav,EW_net_nav,60_40_gross_nav,60_40_net_nav
2006-03-16,1212828.0467226233,1027559.1283088216,1161433.8898860235,992537.9768960217
2006-03-17,1214912.1943266382,1028906.5087357686,1163874.6784697159,994143.6375673207
2006-03-20,1211612.7203245023,1026030.532095527,1160955.0483040102,991570.8847986463
2006-03-21,1202282.080009833,1018047.6308652059,1152488.5943836665,984260.996397574
2006-03-22,1206474.0736080278,1021516.457288854,1157123.8177286908,988141.5049128549
2006-03-23,1202875.510116168,1018388.4961792162,1153293.0469903077,984791.7425977974
2006-03-24,1210120.1627418068,1024441.199920647,1156992.177498568,987872.255416594
2006-03-27,1208985.0236384706,1023398.9299454151,1152576.8768982529,984023.9458104182
2006-03-28,1205257.4399325529,1020162.3294524477,1149251.0855154712,981106.4212765852
2006-03-29,1218550.2754205617,1030847.5240210727,1157560.4932911845,988122.2303671376
2006-03-30,1223371.5785706423,1034044.985725671,1155254.136456356,986075.0448035911
2006-03-31,1220304.681118857,1031370.6482629657,1154499.6085564098,985352.7524459591
2006-04-03,1219865.6482791898,1030917.7339990805,1152358.1406002955,983446.8304353147
2006-04-04,1221124.3087730007,1031899.6186842178,1154127.471327263,984878.7633953522
2006-04-05,1226057.5861886162,1035598.230422609,1158024.089339183,988125.7911890587
2006-04-06,1226922.7345655686,1036117.0811209955,1155738.9109302117,986097.4576684365
2006-04-07,1213950.5556838582,1025080.0472054277,1145156.7335402165,976990.2897633774
2006-04-10,1216952.38180169,1027533.4835650898,1144323.4712659183,976201.8532712985
2006-04-11,1210701.3053858571,1022173.8382524877,1141135.326321214,973404.6275956634
2006-04-12,1211123.6622891028,1022449.3018566396,1139374.2619033363,971825.1603198197
2006-04-13,1207247.8930037816,1019096.170793615,1134248.3694307015,967375.9198733091
2006-04-14,1207247.8930037816,1019015.2901451393,1134248.3694307015,967299.1440066524
2006-04-17,1214965.6806628671,1025448.8556395991,1136311.3654553038,968981.7193136986
2006-04-18,1233519.6067917882,1040045.2215139983,1151568.4479874691,981915.1884350297
2006-04-19,1245598.4426414152,1048126.6280482006,1155115.998890189,984862.1714362289
2006-04-20,1233976.4838207227,1038263.9798915049,1154248.728100704,984044.5649853246
2006-04-21,1245297.5719956195,1047707.1064074676,1156842.0076928807,986177.3438366479
2006-04-24,1238016.7483070951,1041498.374393024,1156038.5523042548,985414.151235269
2006-04-25,1237942.5221291967,1041353.2720133751,1150275.6242590433,980423.5895538415
2006-04-26,1242088.3696387878,1044758.0985324451,1150825.3871243338,980814.3619219658
2006-04-27,1243281.8161485998,1045679.0251819454,1155055.7084274879,984341.8969536456
2006-04-28,1253910.4746582743,1053253.6552919706,1157515.8628771189,986360.3254918623
2006-05-01,1247650.8897237903,1047912.1678566034,1150234.9854777812,980077.7490312927
2006-05-02,1256529.8172598607,1054879.9182164783,1153886.5838623326,983111.3730737431
2006-05-03,1253885.5475087685,1052576.284442766,1151453.990974719,980960.7792137095
2006-05-04,1263965.4440458287,1059739.4495340122,1157032.30610504,985635.2716949203
2006-05-05,1275840.0580360473,1067636.9372309425,1166702.5356763923,993794.7763379659
2006-05-08,1274947.9878335528,1066805.7100227224,1167479.0438726232,994330.5929469791
2006-05-09,1284766.3627126776,1073476.5986711718,1169055.4226410566,995341.5300678967
2006-05-10,1285608.8939883832,1073971.6178201968,1167589.896754166,994014.7762613674
2006-05-11,1277087.4686603853,1066767.755940902,1157286.7308760874,985164.3996071185
2006-05-12,1266588.7825603187,1057913.4029230643,1146613.211297769,976000.1564210017
2006-05-15,1255731.9279948906,1048761.2955765133,1149235.7125161295,978154.9759690441
2006-05-16,1259439.6919873063,1051774.7082385102,1149399.206624912,978216.5002138533
2006-05-17,1239491.4448632959,1035032.1896149917,1132076.695755529,963396.2350868628
2006-05-18,1234827.675853816,1031055.5832370938,1131721.0890954013,963017.1541249217
2006-05-19,1231362.887975668,1028080.7271740208,1134713.11126998,965486.7301889424
2006-05-22,1222695.2003707723,1020762.369500338,1128004.2284959068,959701.7562813562
2006-05-23,1222181.7114078016,1020252.6723347497,1123715.4753629833,955976.7344356254
2006-05-24,1216196.5516077848,1015175.4090679687,1126401.7724897384,958186.1726806303
2006-05-25,1229087.1086092652,1025854.7586681125,1135727.4943951832,966043.1550287065
2006-05-26,1237004.5215098986,1032381.5922868575,1141836.1350258335,971162.4588805165
2006-05-29,1237004.5215098986,1032299.6572398506,1141836.1350258335,971085.382494891
2006-05-30,1226642.4822891066,1023570.4445912204,1132038.392180483,962675.7287963758
2006-05-31,1227546.049604096,1024243.1895749728,1135230.5353817043,965313.897130679
2006-06-01,1229997.4259271126,1026207.2864327146,1143780.4687896192,972507.4994509991
2006-06-02,1241338.8850574673,1035588.2091784151,1152656.7811980797,979977.4642350165
2006-06-05,1232239.7937418977,1027915.0935870528,1144514.0727890183,972976.8376029289
2006-06-06,1223031.7962926489,1020152.3460889785,1138836.5434755269,968073.0234285136
2006-06-07,1218184.2352725284,1016027.9456553231,1134995.8383233433,964731.3838928973
2006-06-08,1207043.3949981702,1006655.2780265816,1129918.5905574013,960339.2247614075
2006-06-09,1206359.4026248308,1006004.9458287945,1131544.2247476287,961644.6646705284
2006-06-12,1196994.4179632426,998115.4739130634,1124220.6278054074,955344.3731199624
2006-06-13,1168202.004751995,974027.6642686841,1112878.4033228802,945630.1145661566
2006-06-14,1168593.086174139,974276.4377589144,1112962.5241029805,945626.5432942613
2006-06-15,1193122.7199608085,994649.8977494476,1129023.4038403465,959197.590233494
2006-06-16,1190347.592521674,992257.4649830548,1124838.7118110517,955566.2257930057
2006-06-19,1179926.293862094,983491.6624280002,1119887.036115993,951283.8694108438
2006-06-20,1184666.4859922777,987364.6504616631,1120482.8158783866,951714.4535899566
2006-06-21,1196469.0462194253,997123.175523639,1127589.8746262784,957675.5063874029
2006-06-22,1189232.0897340346,991012.844680854,1122357.829337157,953155.8620344207
2006-06-23,1187570.481037186,989549.5383704616,1119581.8299778935,950722.7134254659
2006-06-26,1194061.7833825774,994879.9155463012,1124441.3518907812,954773.8516313265
2006-06-27,1185493.0800787464,987661.6019436467,1119279.8418755818,950315.3886600146
2006-06-28,1189150.858097205,990630.5952543851,1122548.7257747233,953015.3859231689
2006-06-29,1217190.18344631,1013910.3335459447,1142221.4210327556,969641.3689031675
2006-06-30,1229958.1909986082,1024465.5194189007,1148439.0897634241,974842.6445068965
2006-07-03,1240505.8903497052,1033169.6773518913,1154614.9167520166,980007.5736687891
2006-07-04,1240505.8903497052,1033087.6797584506,1154614.9167520166,979929.7952899265
2006-07-05,1234343.363812123,1027873.5645194666,1146853.2839812248,973264.6707971876
2006-07-06,1241080.1348887964,1033401.8921645932,1151923.958868877,977490.6011262278
2006-07-07,1236532.4606488182,1029533.194659341,1149849.154755801,975652.4015007342
2006-07-10,1238784.0177284586,1031326.1253045432,1154354.7517405755,979397.9889468056
2006-07-11,1248389.9933634398,1039241.5467451147,1156901.671482642,981481.1614515514
2006-07-12,1246264.4357613823,1037389.6139760106,1151108.5934322036,976488.5900399152
2006-07-13,1237444.1582439707,1029965.2888477508,1141242.9162512906,968042.0098221528
2006-07-14,1232301.2105032483,1025602.9017777522,1135625.2977563716,963200.1213297937
2006-07-17,1221156.7386989836,1016246.3352068309,1131711.3358989684,959803.9828328177
2006-07-18,1220743.873177353,1015822.0941510358,1134174.0690740293,961816.4510463811
2006-07-19,1239857.5124282076,1031646.5763590429,1149298.4646202635,974566.0951042923
2006-07-20,1229546.3927305883,1022985.140118342,1145573.3871706359,971330.0093267272
2006-07-21,1220369.0396213965,1015268.3740658611,1139922.1563343809,966461.2492342346
2006-07-24,1231018.03976133,1024047.078875978,1151975.007703289,976603.3260114741
2006-07-25,1234498.1813072073,1026860.8309348118,1153458.5043292793,977783.4733411785
2006-07-26,1239852.0881457478,1031232.7364933197,1157345.386115341,981000.7700454172
2006-07-27,1243927.2494351561,1034540.3612307591,1157760.7746993985,981275.0087029896
2006-07-28,1256530.0697085117,1044939.676691696,1169346.5734910215,991016.8222461122
2006-07-31,1255165.8867268076,1043722.2803387495,1168265.9950796166,990022.3839785608
2006-08-01,1255534.0997884676,1043945.6296072097,1164371.988488413,986643.9169951071
2006-08-02,1261412.8069093633,1048750.776721188,1168468.245523424,990036.6221544538
2006-08-03,1261668.6511706272,1048880.2539195458,1171036.667870738,992134.2577375545
2006-08-04,1267284.649213073,1053465.8339100124,1176819.3790159596,996632.136245041
2006-08-07,1263151.710489387,1049946.6045221481,1171858.4088375196,992351.6610871202
2006-08-08,1255507.7279696905,1043509.5069718716,1166721.6780088372,987923.0230913431
2006-08-09,1256813.0484859082,1044511.5999351749,1165412.61766374,986736.1680368092
2006-08-10,1253037.3515105508,1041290.7977145313,1166945.4287868422,987955.6622313715
2006-08-11,1245676.4580289384,1035091.1546570541,1161337.6949174176,983129.6510715515
2006-08-14,1246848.345906134,1035982.7813178904,1163733.2148341886,985079.5506966048
2006-08-15,1258316.5919071285,1045429.3098309544,1176454.8914188293,995770.0436428961
2006-08-16,1266173.4217260645,1051873.917626471,1182961.9074117513,1000285.3517436414
2006-08-17,1259537.0606072824,1046277.2767486013,1182231.4092585475,999588.2715983535
2006-08-18,1263712.392149063,1049662.6199530573,1186748.25124784,1002719.4491282603
2006-08-21,1269406.9136717778,1054309.2870972496,1186941.7045772222,1002786.5480511055
2006-08-22,1268961.8436539397,1053855.9576703894,1188094.976835775,1003502.3518233107
2006-08-23,1264257.1484936362,1049865.131462584,1184301.1652978319,1000218.3363388205
2006-08-24,1264224.1346586444,1049754.3934657031,1184807.6050625013,1000566.674813089
2006-08-25,1264587.1790610403,1049972.5352339614,1185388.6815600805,1000977.982219912
2006-08-28,1266672.9662986812,1051621.0098033193,1190270.468807401,1004717.1647849322
2006-08-29,1269006.4997433359,1053474.9009180453,1192900.1075222662,1006429.1330807245
2006-08-30,1272975.1166528226,1056685.8677576364,1195041.5645113154,1007810.6009173975
2006-08-31,1277097.1573667387,1060023.6749006999,1195845.074848501,1008288.7103959529
2006-09-01,1278806.257038468,1061358.1429739126,1198376.3367564925,1009932.0990586071
2006-09-04,1278806.257038468,1061273.9082006607,1198376.3367564925,1009851.9457174119
2006-09-05,1287425.2914824581,1068342.5668920341,1200961.2310227486,1011546.4569651192
2006-09-06,1277388.3159315651,1059928.8065613906,1193317.9920954965,1005028.4229260236
2006-09-07,1264703.6084395766,1049319.3917784893,1187755.7025416875,1000264.0238775796
2006-09-08,1265625.705313862,1050001.1724526782,1191219.2453382995,1003101.4474599208
2006-09-11,1255776.9781170534,1041747.0385594589,1189921.875965901,1001929.3479279914
2006-09-12,1264289.815928447,1048726.3017415772,1199388.7316432816,1009821.0425653296
2006-09-13,1267793.0679508387,1051549.0112274566,1201711.7383593896,1011666.6875644944
2006-09-14,1260118.709346127,1045100.1910762975,1199832.699206996,1010004.5185959453
2006-09-15,1262970.3271612725,1047382.2827846153,1201520.6418298036,1011345.249000589
2006-09-18,1265860.8220659276,1049696.2468978837,1200444.0771674253,1010358.8163372709
2006-09-19,1260588.0905567268,1045240.6035419713,1202281.4081065138,1011793.3586786605
2006-09-20,1265412.0158491144,1049157.4973911864,1205504.3530277312,1013898.962091368
2006-09-21,1266845.1330146524,1050262.4333426142,1205690.1909022976,1013959.6278844185
2006-09-22,1268667.2712543579,1051689.7005600054,1205862.0807280212,1014010.8940249564
2006-09-25,1272914.7734099464,1055127.293665767,1210710.0828120622,1017207.8650719092
2006-09-26,1275436.9411289236,1057134.1945494642,1211506.9880738726,1017678.9120961305
2006-09-27,1284202.9033969934,1064315.8823261224,1215361.603398474,1020204.6322567227
2006-09-28,1283961.5851396422,1064031.41415621,1214981.2066865142,1019804.34921334
2006-09-29,1281281.8774640718,1061726.2674869332,1213483.4200322153,1018466.2329603807
2006-10-02,1279615.8643682334,1060261.4720960928,1213639.1272316652,1018516.0860248123
2006-10-03,1274015.9287120297,1055537.3412310397,1216669.9931544932,1020823.989925857
2006-10-04,1280247.3083561738,1060616.340534085,1226888.3750478462,1027618.0080474071
2006-10-05,1284320.9867947903,1063906.9890838792,1227544.393307441,1027992.3370392403
2006-10-06,1279042.7620185942,1059450.1713725768,1220867.1741237193,1022318.993183297
2006-10-09,1282097.6249325394,1061896.476480045,1223178.9480182375,1024173.6696023992
2006-10-10,1280328.2435531288,1060346.7100707653,1220867.1820039132,1022156.7330743921
2006-10-11,1278016.4968298133,1058348.0051061087,1218880.0261989997,1020411.8866265218
2006-10-12,1288190.544109311,1066689.3172540013,1226117.3728425063,1026389.8034857403
2006-10-13,1296651.4164447617,1073610.705314297,1229145.9727989116,1028673.3491436259
2006-10-16,1301678.2198850294,1076944.4249625485,1231812.360607972,1030393.2383980515
2006-10-17,1296377.4987173572,1072473.3976571623,1229231.0623584883,1028152.2424742484
2006-10-18,1298344.837317845,1074015.8300382998,1231288.3530184627,1029791.4001308475
2006-10-19,1303511.6560212257,1077952.6310161462,1232532.086971492,1030678.5444528682
2006-10-20,1301218.4801379526,1075970.7133798522,1232917.6806538943,1030871.0601081643
2006-10-23,1298954.9596183172,1074013.6256732005,1234361.416232727,1031771.320611724
2006-10-24,1300619.160918064,1075304.396387092,1234522.1721846727,1031813.3087715626
2006-10-25,1308235.2037595948,1080803.1027570427,1240149.9275794884,1035510.7380056313
2006-10-26,1316904.612351405,1086464.2901935217,1246974.713033799,1040003.8843519596
2006-10-27,1313021.8597486021,1083174.7389447284,1243650.657280301,1037149.0099590797
2006-10-30,1316099.2778399892,1085627.4825525766,1244591.9466987143,1037851.689809316
2006-10-31,1319328.8997937883,1087857.1626886504,1247344.2186015388,1040052.3050602049
2006-11-01,1320879.9908019982,1088811.2583149339,1245038.393712612,1038047.1335708239
2006-11-02,1318363.5359783263,1086650.5121855028,1239705.9740544693,1033518.8595227165
2006-11-03,1313597.8544530894,1082636.195518476,1231821.5779378288,1026863.7658816247
2006-11-06,1321412.5714573904,1088955.032795103,1241010.450458301,1034442.2419300658
2006-11-07,1321375.458564209,1088838.0236489219,1241216.7144712042,1034532.0743718127
2006-11-08,1319535.5407321716,1087235.4813217134,1243749.5621712243,1036561.0521994205
2006-11-09,1325124.9070645066,1091194.6616432194,1241498.199140625,1034602.46299426
2006-11-10,1326002.882729424,1091703.765587667,1244673.971264113,1037166.8812300788
2006-11-13,1324223.8407801264,1090152.4296919443,1244079.4752373532,1036589.1823826507
2006-11-14,1330642.7494327493,1094620.9165072548,1252859.5812977103,1043068.5843635559
2006-11-15,1331820.9724130735,1095326.8059649381,1252422.663439386,1042622.0450610723
2006-11-16,1330796.3433754127,1094397.1916964378,1252972.3699406409,1042996.9192417383
2006-11-17,1332074.9778010864,1095354.829957715,1253163.2844509855,1043072.1667994937
2006-11-20,1339538.3068524888,1100194.9132784475,1260375.797636579,1047808.616134851
2006-11-21,1348012.3834992186,1105693.029417239,1266672.2437810139,1051929.7098090507
2006-11-22,1353776.4986336697,1109405.1907067515,1271548.4838813862,1055102.5664625366
2006-11-23,1353776.4986336697,1109317.142675743,1271548.4838813862,1055018.828163611
2006-11-24,1357025.478407829,1111394.1534124424,1270805.656455138,1054318.7638023114
2006-11-27,1344835.2788756448,1101322.2613661801,1258833.236615949,1044302.2181004523
2006-11-28,1349056.944202456,1104692.0916288656,1263750.5114016586,1048298.6072171758
2006-11-29,1356675.0341791078,1110842.5855725592,1272215.1640170685,1055210.0779835184
2006-11-30,1367513.5374871292,1117982.0039177637,1278762.7973193128,1059487.7095356574
2006-12-01,1365544.529869299,1116283.554316555,1278586.4705824913,1059257.5319946853
